country_iso,country_name,state_id,state_name,city_id,city_name,population,male,female,male-0-19,male-20-29,male-30-39,male-40-49,male-50-59,male-60-69,male-70-79,male-80>,female-0-19,female-20-29,female-30-39,female-40-49,female-50-59,female-60-69,female-70-79,female-80>
BR,Brasil,GO,Goiás,5205901,Corumbaíba,9723,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5206206,Cristalina,58997,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5206305,Cristianópolis,2966,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5206404,Crixás,16949,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5206503,Cromínia,3486,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5206602,Cumari,2854,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5206701,Damianópolis,3311,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5206800,Damolândia,2938,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5206909,Davinópolis,2094,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5207105,Diorama,2484,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5207253,Doverlândia,7322,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5207352,Edealina,3699,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5207402,Edéia,12372,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5207501,Estrela do Norte,3275,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5207535,Faina,6627,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5207600,Fazenda Nova,5637,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5207808,Firminópolis,13292,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5207907,Flores de Goiás,16557,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5208004,Formosa,121617,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5208103,Formoso,4248,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5208152,Gameleira de Goiás,3818,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5208301,Divinópolis de Goiás,4804,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5208400,Goianápolis,11231,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5208509,Goiandira,5600,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5208608,Goianésia,70084,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5208707,Goiânia,1516113,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5208806,Goianira,44289,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5208905,Goiás,22645,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5209101,Goiatuba,34095,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5209150,Gouvelândia,5898,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5209200,Guapó,14209,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5209291,Guaraíta,1996,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5209408,Guarani de Goiás,3893,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5209457,Guarinos,1794,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5209606,Heitoraí,3724,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5209705,Hidrolândia,21706,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5209804,Hidrolina,3564,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5209903,Iaciara,13947,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5209937,Inaciolândia,6194,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5209952,Indiara,15611,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5210000,Inhumas,52866,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5210109,Ipameri,26985,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5210158,Ipiranga de Goiás,2893,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5210208,Iporá,31531,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5210307,Israelândia,2800,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5210406,Itaberaí,42900,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5210562,Itaguari,4676,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5210604,Itaguaru,5237,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5210802,Itajá,4539,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5210901,Itapaci,22981,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5211008,Itapirapuã,4997,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5211206,Itapuranga,25768,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5211305,Itarumã,7178,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5211404,Itauçu,8938,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5211503,Itumbiara,104742,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5211602,Ivolândia,2370,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5211701,Jandaia,6048,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5211800,Jaraguá,50511,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5211909,Jataí,100882,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5212006,Jaupaci,2879,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5212055,Jesúpolis,2490,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5212105,Joviânia,7387,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5212204,Jussara,18478,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5212253,Lagoa Santa,1588,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5212303,Leopoldo de Bulhões,7647,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5212501,Luziânia,208299,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5212600,Mairipotaba,2368,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5212709,Mambaí,8882,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5212808,Mara Rosa,9503,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5212907,Marzagão,2236,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5212956,Matrinchã,4351,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5213004,Maurilândia,14080,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5213053,Mimoso de Goiás,2597,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5213087,Minaçu,29070,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5213103,Mineiros,66801,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5213400,Moiporá,1529,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5213509,Monte Alegre de Goiás,8606,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5213707,Montes Claros de Goiás,8055,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5213756,Montividiu,13396,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5213772,Montividiu do Norte,4479,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5213806,Morrinhos,46136,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5213855,Morro Agudo de Goiás,2248,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5213905,Mossâmedes,4290,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5214002,Mozarlândia,15659,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5214051,Mundo Novo,4887,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5214101,Mutunópolis,3778,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5214408,Nazário,9142,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5214507,Nerópolis,29850,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5214606,Niquelândia,46388,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5214705,Nova América,2352,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5214804,Nova Aurora,2210,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5214838,Nova Crixás,12869,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5214861,Nova Glória,8164,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5214879,Nova Iguaçu de Goiás,2929,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5214903,Nova Roma,3264,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5215009,Nova Veneza,9853,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5215207,Novo Brasil,2913,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5215231,Novo Gama,115711,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5215256,Novo Planalto,4495,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5215306,Orizona,15615,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5215405,Ouro Verde de Goiás,3759,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5215504,Ouvidor,6667,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5215603,Padre Bernardo,33835,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5215652,Palestina de Goiás,3464,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5215702,Palmeiras de Goiás,28858,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5215801,Palmelo,2381,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5215900,Palminópolis,3585,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5216007,Panamá,2615,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5216304,Paranaiguara,10057,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5216403,Paraúna,10988,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5216452,Perolândia,3129,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5216809,Petrolina de Goiás,10281,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5216908,Pilar de Goiás,2253,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5217104,Piracanjuba,24524,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5217203,Piranhas,10385,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5217302,Pirenópolis,24908,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5217401,Pires do Rio,31458,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5217609,Planaltina,89918,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5217708,Pontalina,17819,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5218003,Porangatu,45394,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5218052,Porteirão,3881,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5218102,Portelândia,4011,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5218300,Posse,36900,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5218391,Professor Jamil,3223,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5218508,Quirinópolis,50065,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5218607,Rialma,10918,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5218706,Rianápolis,4801,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5218789,Rio Quente,4493,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5218805,Rio Verde,235647,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5218904,Rubiataba,19882,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5219001,Sanclerlândia,7637,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5219100,Santa Bárbara de Goiás,6560,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5219209,Santa Cruz de Goiás,2855,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5219258,Santa Fé de Goiás,5459,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5219308,Santa Helena de Goiás,38648,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5219357,Santa Isabel,3809,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5219407,Santa Rita do Araguaia,8756,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5219456,Santa Rita do Novo Destino,3343,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5219506,Santa Rosa de Goiás,2319,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5219605,Santa Tereza de Goiás,3355,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5219704,Santa Terezinha de Goiás,8744,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5219712,Santo Antônio da Barra,4821,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5219738,Santo Antônio de Goiás,6283,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5219753,Santo Antônio do Descoberto,74744,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5219803,São Domingos,12949,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5219902,São Francisco de Goiás,6264,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5220009,São João d'Aliança,13740,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5220058,São João da Paraúna,1381,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5220108,São Luís de Montes Belos,33817,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5220157,São Luiz do Norte,5167,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5220207,São Miguel do Araguaia,21993,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5220264,São Miguel do Passa Quatro,4057,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5220280,São Patrício,2036,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5220405,São Simão,20645,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5220454,Senador Canedo,115371,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5220504,Serranópolis,8544,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5220603,Silvânia,20695,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5220686,Simolândia,6856,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5220702,Sítio d'Abadia,2989,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5221007,Taquaral de Goiás,3529,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5221080,Teresina de Goiás,3458,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5221197,Terezópolis de Goiás,8043,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5221304,Três Ranchos,2833,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5221403,Trindade,127599,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5221452,Trombas,3500,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5221502,Turvânia,4598,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5221551,Turvelândia,5281,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5221577,Uirapuru,2854,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5221601,Uruaçu,40532,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5221700,Uruana,13843,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5221809,Urutaí,3072,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5221858,Valparaíso de Goiás,168468,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5221908,Varjão,3827,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5222005,Vianópolis,13863,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5222054,Vicentinópolis,8743,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5222203,Vila Boa,6171,,,,,,,,,,,,,,,,,,
BR,Brasil,GO,Goiás,5222302,Vila Propício,5821,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2100055,Açailândia,112445,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2100105,Afonso Cunha,6524,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2100154,Água Doce do Maranhão,12571,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2100204,Alcântara,22097,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2100303,Aldeias Altas,26532,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2100402,Altamira do Maranhão,8128,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2100436,Alto Alegre do Maranhão,27053,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2100477,Alto Alegre do Pindaré,31919,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2100501,Alto Parnaíba,11190,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2100550,Amapá do Maranhão,6962,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2100600,Amarante do Maranhão,41435,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2100709,Anajatuba,26803,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2100808,Anapurus,15732,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2100832,Apicum-Açu,17239,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2100873,Araguanã,15426,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2100907,Araioses,46440,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2100956,Arame,32701,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2101004,Arari,29848,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2101103,Axixá,12130,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2101202,Bacabal,104949,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2101251,Bacabeira,17055,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2101301,Bacuri,18582,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2101350,Bacurituba,5644,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2101400,Balsas,94887,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2101509,Barão de Grajaú,18820,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2101608,Barra do Corda,88212,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2101707,Barreirinhas,62528,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2101731,Belágua,7469,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2101772,Bela Vista do Maranhão,11209,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2101806,Benedito Leite,5632,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2101905,Bequimão,21280,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2101939,Bernardo do Mearim,6043,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2101970,Boa Vista do Gurupi,9287,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2102002,Bom Jardim,41630,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2102036,Bom Jesus das Selvas,34028,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2102077,Bom Lugar,16294,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2102101,Brejo,36397,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2102150,Brejo de Areia,9188,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2102200,Buriti,28678,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2102309,Buriti Bravo,23884,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2102325,Buriticupu,72358,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2102358,Buritirana,15430,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2102374,Cachoeira Grande,9431,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2102408,Cajapió,11177,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2102507,Cajari,19379,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2102556,Campestre do Maranhão,14374,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2102606,Cândido Mendes,20178,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2102705,Cantanhede,21995,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2102754,Capinzal do Norte,10934,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2102804,Carolina,24322,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2102903,Carutapera,23807,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2103000,Caxias,164880,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2103109,Cedral,10675,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2103125,Central do Maranhão,8673,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2103158,Centro do Guilherme,13458,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2103174,Centro Novo do Maranhão,21622,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2103208,Chapadinha,79675,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2103257,Cidelândia,14697,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2103307,Codó,122859,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2103406,Coelho Neto,49435,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2103505,Colinas,41178,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2103554,Conceição do Lago-Açu,16237,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2103604,Coroatá,65296,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2103703,Cururupu,32695,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2103752,Davinópolis,12908,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2103802,Dom Pedro,23350,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2103901,Duque Bacelar,11349,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2104008,Esperantinópolis,17241,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2104057,Estreito,41946,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2104073,Feira Nova do Maranhão,8504,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2104081,Fernando Falcão,10360,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2104099,Formosa da Serra Negra,19089,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2104107,Fortaleza dos Nogueiras,12631,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2104206,Fortuna,15552,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2104305,Godofredo Viana,11819,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2104404,Gonçalves Dias,17934,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2104503,Governador Archer,10840,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2104552,Governador Edison Lobão,18296,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2104602,Governador Eugênio Barros,16828,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2104628,Governador Luiz Rocha,7807,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2104651,Governador Newton Bello,10180,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2104677,Governador Nunes Freire,25577,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2104701,Graça Aranha,6262,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2104800,Grajaú,69527,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2104909,Guimarães,12030,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2105005,Humberto de Campos,28717,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2105104,Icatu,27113,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2105153,Igarapé do Meio,14177,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2105203,Igarapé Grande,11320,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2105302,Imperatriz,258682,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2105351,Itaipava do Grajaú,16057,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2105401,Itapecuru Mirim,68203,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2105427,Itinga do Maranhão,26000,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2105450,Jatobá,10153,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2105476,Jenipapo dos Vieiras,16515,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2105500,João Lisboa,23632,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2105609,Joselândia,16168,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2105658,Junco do Maranhão,3432,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2105708,Lago da Pedra,50266,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2105807,Lago do Junco,10840,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2105906,Lago Verde,16257,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2105922,Lagoa do Mato,11250,,,,,,,,,,,,,,,,,,
BR,Brasil,MA,Maranhão,2105948,Lago dos Rodrigues,8873,,,,,,,,,,,,,,,,,,
